zpid,address,cityname,state,zipcode,latitude,longitude,title,square_feet,price,bedrooms
447187680,4211 W Potomac Dr,Greenfield,IN,46140,39.778873,-85.88345,Washington Village Apartments,,1300,2
447187680,4211 W Potomac Dr,Greenfield,IN,46140,39.778873,-85.88345,Washington Village Apartments,,1465,3
442428983,4560 Marcy Ln,Indianapolis,IN,46205,39.839622,-86.134476,Historic Marcy Village,,1099,1
442428983,4560 Marcy Ln,Indianapolis,IN,46205,39.839622,-86.134476,Historic Marcy Village,,1399,2
2061658858,1000 Venue Cir,Lebanon,TN,37090,36.180317,-86.39774,The Venue at 109,,1490,2
2061658858,1000 Venue Cir,Lebanon,TN,37090,36.180317,-86.39774,The Venue at 109,,1770,3
444131041,298 Acorn Oaks Cir,Chattanooga,TN,37405,35.082203,-85.32578,Hayden Place Apartments,,1200,1
444131041,298 Acorn Oaks Cir,Chattanooga,TN,37405,35.082203,-85.32578,Hayden Place Apartments,,1500,2
444131041,298 Acorn Oaks Cir,Chattanooga,TN,37405,35.082203,-85.32578,Hayden Place Apartments,,2200,3
2060576718,316 E 2nd St,Bloomington,IN,47401,39.161076,-86.53053,Beechwood I (CEDAR316),,985,1
2056982449,8546 Prestine Loop,Cordova,TN,38018,35.154903,-89.78312,Villas at Cordova,,1185,1
2056982449,8546 Prestine Loop,Cordova,TN,38018,35.154903,-89.78312,Villas at Cordova,,1520,2
2056982449,8546 Prestine Loop,Cordova,TN,38018,35.154903,-89.78312,Villas at Cordova,,1581,3
458661281,550 Old Laguardo Rd W,Mount Juliet,TN,37122,36.24143,-86.43294,Reunion Township @ 109,,1485,1
458661281,550 Old Laguardo Rd W,Mount Juliet,TN,37122,36.24143,-86.43294,Reunion Township @ 109,,1789,2
458661281,550 Old Laguardo Rd W,Mount Juliet,TN,37122,36.24143,-86.43294,Reunion Township @ 109,,2430,3
2067000868,8700 E 116th St,Fishers,IN,46038,39.957504,-86.01546,Nickel Plate Station,,1481,1
2067000868,8700 E 116th St,Fishers,IN,46038,39.957504,-86.01546,Nickel Plate Station,,2048,2
458154220,2107 Saggitarius Ln,Knoxville,TN,37932,35.917732,-84.21731,Hardin Valley Townhomes,,2445,3
458154220,2107 Saggitarius Ln,Knoxville,TN,37932,35.917732,-84.21731,Hardin Valley Townhomes,,2749,4
2058004653,2840 S Church St,Murfreesboro,TN,37127,35.793415,-86.40196,Grandea Crescent Park,,1361,1
2058004653,2840 S Church St,Murfreesboro,TN,37127,35.793415,-86.40196,Grandea Crescent Park,,1343,2
2058004653,2840 S Church St,Murfreesboro,TN,37127,35.793415,-86.40196,Grandea Crescent Park,,1630,3
350305770,407 Charlestown Ct,Louisville,KY,40243,38.24326,-85.55283,Charlestown,,1096,1
350305770,407 Charlestown Ct,Louisville,KY,40243,38.24326,-85.55283,Charlestown,,1195,2
2080020095,351 Bighorn St,Ashland City,TN,37015,36.24747,-87.02738,Ashland Farms,,1315,1
2080020095,351 Bighorn St,Ashland City,TN,37015,36.24747,-87.02738,Ashland Farms,,1627,2
2080020095,351 Bighorn St,Ashland City,TN,37015,36.24747,-87.02738,Ashland Farms,,1824,3
457107611,14901 Beauty Berry Ln,Noblesville,IN,46060,40.00625,-85.94072,Autumn Breeze Apartments,,1275,1
457107611,14901 Beauty Berry Ln,Noblesville,IN,46060,40.00625,-85.94072,Autumn Breeze Apartments,,1393,2
457107611,14901 Beauty Berry Ln,Noblesville,IN,46060,40.00625,-85.94072,Autumn Breeze Apartments,,1730,3
458690838,1505 Landings Dr,Brentwood,TN,37027,35.96702,-86.82636,The Landings of Brentwood Apartments,,1497,1
458690838,1505 Landings Dr,Brentwood,TN,37027,35.96702,-86.82636,The Landings of Brentwood Apartments,,1584,2
441796149,4690 Haven Point Blvd,Indianapolis,IN,46280,39.932144,-86.09091,North Haven of Carmel Apartments,,1089,1
441796149,4690 Haven Point Blvd,Indianapolis,IN,46280,39.932144,-86.09091,North Haven of Carmel Apartments,,1336,2
441796149,4690 Haven Point Blvd,Indianapolis,IN,46280,39.932144,-86.09091,North Haven of Carmel Apartments,,1809,3
457422518,1410 Springfield Pike,Cincinnati,OH,45215,39.239304,-84.4702,The Heritage at Wyoming,,1785,2
458675739,3001 Courthouse Dr E,West Lafayette,IN,47906,40.461285,-86.926895,Salem Courthouse,,1140,1
458675739,3001 Courthouse Dr E,West Lafayette,IN,47906,40.461285,-86.926895,Salem Courthouse,,1315,2
457753685,4121 Reserve Rd,Lexington,KY,40514,37.99908,-84.57843,Palomar View Apartments,,1520,2
457753685,4121 Reserve Rd,Lexington,KY,40514,37.99908,-84.57843,Palomar View Apartments,,1786,3
458549054,2101 Country Squire Ct,West Lafayette,IN,47906,40.469902,-86.940254,Trailside Flats,,1300,1
458549054,2101 Country Squire Ct,West Lafayette,IN,47906,40.469902,-86.940254,Trailside Flats,,1275,2
458583398,4545 Scarlet Oak Way,Indianapolis,IN,46237,39.63812,-86.091286,The Timbers Apartments,,1269,1
458583398,4545 Scarlet Oak Way,Indianapolis,IN,46237,39.63812,-86.091286,The Timbers Apartments,,1642,2
458583398,4545 Scarlet Oak Way,Indianapolis,IN,46237,39.63812,-86.091286,The Timbers Apartments,,2097,3
2060130989,6755 Poplar Ave,Germantown,TN,38138,35.097538,-89.83828,The Garden District Apartments,,1629,2
2060130989,6755 Poplar Ave,Germantown,TN,38138,35.097538,-89.83828,The Garden District Apartments,,1857,3
2066755123,530 W Main St,Carmel,IN,46032,39.97852,-86.13407,Carmel Hills,,1250,1
2066755123,530 W Main St,Carmel,IN,46032,39.97852,-86.13407,Carmel Hills,,1375,2
456543997,2600 Chandler Dr,Bowling Green,KY,42104,36.947086,-86.43122,The Heritage,,982,1
456543997,2600 Chandler Dr,Bowling Green,KY,42104,36.947086,-86.43122,The Heritage,,1057,2
456543997,2600 Chandler Dr,Bowling Green,KY,42104,36.947086,-86.43122,The Heritage,,1450,3
457745230,13487 Post Rd,Saint Louis,MO,63141,38.66863,-90.499504,Woods Mill Park Apartments & Townhomes,,1530,2
352140746,200 Five Oaks Blvd,Lebanon,TN,37087,36.236687,-86.384705,Pointe at Five Oaks,,1375,1
352140746,200 Five Oaks Blvd,Lebanon,TN,37087,36.236687,-86.384705,Pointe at Five Oaks,,1635,2
457280539,5280 Beechmont Ave,Cincinnati,OH,45244,39.107456,-84.394775,Skytop Apartments,,1420,0
457280539,5280 Beechmont Ave,Cincinnati,OH,45244,39.107456,-84.394775,Skytop Apartments,,1575,1
457280539,5280 Beechmont Ave,Cincinnati,OH,45244,39.107456,-84.394775,Skytop Apartments,,1985,2
443832162,4900 Hunt Rd,Cincinnati,OH,45242,39.22826,-84.375145,49 Hundred,,1885,1
443832162,4900 Hunt Rd,Cincinnati,OH,45242,39.22826,-84.375145,49 Hundred,,2305,2
2079776044,9535 Benchmark Dr,Indianapolis,IN,46240,39.926044,-86.13782,The Lodge at Trails Edge,,1022,1
2079776044,9535 Benchmark Dr,Indianapolis,IN,46240,39.926044,-86.13782,The Lodge at Trails Edge,,1303,2
2084390208,7201 Charlotte Pike,Nashville,TN,37209,36.123043,-86.91087,The Summit at Nashville West,,1506,1
2084390208,7201 Charlotte Pike,Nashville,TN,37209,36.123043,-86.91087,The Summit at Nashville West,,1642,2
2084390208,7201 Charlotte Pike,Nashville,TN,37209,36.123043,-86.91087,The Summit at Nashville West,,2098,3
458691690,115 Magnolia Dr,Georgetown,KY,40324,38.227425,-84.52989,The Mill at Georgetown,,1308,1
458691690,115 Magnolia Dr,Georgetown,KY,40324,38.227425,-84.52989,The Mill at Georgetown,,1427,2
458691690,115 Magnolia Dr,Georgetown,KY,40324,38.227425,-84.52989,The Mill at Georgetown,,1971,3
448458369,228 Sanders Ferry Rd,Hendersonville,TN,37075,36.28813,-86.61045,Nottingham Apartments,,1249,1
448458369,228 Sanders Ferry Rd,Hendersonville,TN,37075,36.28813,-86.61045,Nottingham Apartments,,1499,2
448458369,228 Sanders Ferry Rd,Hendersonville,TN,37075,36.28813,-86.61045,Nottingham Apartments,,1849,3
457737761,3821 E Barrington Dr,Bloomington,IN,47408,39.172436,-86.48818,City Flats on Tenth,,1429,2
457737761,3821 E Barrington Dr,Bloomington,IN,47408,39.172436,-86.48818,City Flats on Tenth,,1899,3
457647126,8331 Delcrest Dr #8339-1D,Saint Louis,MO,63124,38.659367,-90.3527,"The Square on Delmar, Delcrest 1 Bedroom",590.0,1465,1
2090225864,200 Jackson St,Columbus,IN,47201,39.20067,-85.92308,The Cole,,1160,1
2090225864,200 Jackson St,Columbus,IN,47201,39.20067,-85.92308,The Cole,,1550,2
458672603,860 Deerfield Blvd,Cincinnati,OH,45245,39.10666,-84.27438,860 East,,1285,1
458672603,860 Deerfield Blvd,Cincinnati,OH,45245,39.10666,-84.27438,860 East,,1450,2
458672603,860 Deerfield Blvd,Cincinnati,OH,45245,39.10666,-84.27438,860 East,,1825,3
2085975280,530 E Ohio St,Indianapolis,IN,46204,39.770077,-86.14765,Maxwell Apartments,,1411,1
2085975280,530 E Ohio St,Indianapolis,IN,46204,39.770077,-86.14765,Maxwell Apartments,,1614,2
2068469721,135 Donelson Pike,Nashville,TN,37214,36.16402,-86.66359,Bexley Donelson,,1439,1
2068469721,135 Donelson Pike,Nashville,TN,37214,36.16402,-86.66359,Bexley Donelson,,1629,2
456084386,7715 Oakfields Pointe Rd,Louisville,KY,40228,38.14342,-85.62211,Highview Pointe,,1299,2
456084386,7715 Oakfields Pointe Rd,Louisville,KY,40228,38.14342,-85.62211,Highview Pointe,,1850,3
2065395674,4041 Chouteau Ave,Saint Louis,MO,63110,38.628582,-90.24871,Chroma,,1255,0
2065395674,4041 Chouteau Ave,Saint Louis,MO,63110,38.628582,-90.24871,Chroma,,1361,1
2065395674,4041 Chouteau Ave,Saint Louis,MO,63110,38.628582,-90.24871,Chroma,,2340,2
2065395674,4041 Chouteau Ave,Saint Louis,MO,63110,38.628582,-90.24871,Chroma,,3168,3
344486543,3977 State Road 38 E,Lafayette,IN,47905,40.386204,-86.835625,Anvil 38 Apartments,,877,0
344486543,3977 State Road 38 E,Lafayette,IN,47905,40.386204,-86.835625,Anvil 38 Apartments,,1100,1
344486543,3977 State Road 38 E,Lafayette,IN,47905,40.386204,-86.835625,Anvil 38 Apartments,,1200,2
344486543,3977 State Road 38 E,Lafayette,IN,47905,40.386204,-86.835625,Anvil 38 Apartments,,1500,3
418387675,3440 Telford St #3B-1BA-1480SQFT,Cincinnati,OH,45220,39.145172,-84.52015,"The Maplewood, Maplewood 3BR",1480.0,1930,3
446895725,8920 Walnut Grove Rd,Cordova,TN,38018,35.130253,-89.76435,Walnut Hill Apartments,,1168,1
446895725,8920 Walnut Grove Rd,Cordova,TN,38018,35.130253,-89.76435,Walnut Hill Apartments,,1333,2
446895725,8920 Walnut Grove Rd,Cordova,TN,38018,35.130253,-89.76435,Walnut Hill Apartments,,1705,3
453594828,975 Westmeade Dr,Chesterfield,MO,63005,38.651745,-90.58146,Baxter Crossings Apartments,,1148,1
453594828,975 Westmeade Dr,Chesterfield,MO,63005,38.651745,-90.58146,Baxter Crossings Apartments,,1359,2
456603386,2865 Blackford Pkwy #0304F2630,Lexington,KY,40509,38.02997,-84.40079,"Belhurst Park Townhomes, 3 bedroom",1618.0,2271,3
402325417,10362 Old Olive Street Rd,Saint Louis,MO,63141,38.674133,-90.40883,Vanguard Heights,,1515,1
402325417,10362 Old Olive Street Rd,Saint Louis,MO,63141,38.674133,-90.40883,Vanguard Heights,,2128,2
457510056,11000 Indian Legends Dr,Louisville,KY,40241,38.294674,-85.549576,The Legends Apartments,,1196,1
457510056,11000 Indian Legends Dr,Louisville,KY,40241,38.294674,-85.549576,The Legends Apartments,,1388,2
457510056,11000 Indian Legends Dr,Louisville,KY,40241,38.294674,-85.549576,The Legends Apartments,,2139,3
402154630,4615 Lindell Blvd,Saint Louis,MO,63108,38.643414,-90.26008,President,,1270,0
402154630,4615 Lindell Blvd,Saint Louis,MO,63108,38.643414,-90.26008,President,,1475,1
402154630,4615 Lindell Blvd,Saint Louis,MO,63108,38.643414,-90.26008,President,,1995,2
458712278,7601 Carlton Arms Dr,Indianapolis,IN,46256,39.89243,-86.04514,Lake Castleton Apartments,,947,0
458712278,7601 Carlton Arms Dr,Indianapolis,IN,46256,39.89243,-86.04514,Lake Castleton Apartments,,991,1
458712278,7601 Carlton Arms Dr,Indianapolis,IN,46256,39.89243,-86.04514,Lake Castleton Apartments,,1194,2
457231265,602 N Morton St,Bloomington,IN,47404,39.17197,-86.53593,TCV,,1200,0
457231265,602 N Morton St,Bloomington,IN,47404,39.17197,-86.53593,TCV,,1738,1
457231265,602 N Morton St,Bloomington,IN,47404,39.17197,-86.53593,TCV,,2790,3
457231265,602 N Morton St,Bloomington,IN,47404,39.17197,-86.53593,TCV,,3400,4
457231265,602 N Morton St,Bloomington,IN,47404,39.17197,-86.53593,TCV,,5000,5
456968484,72 Van Mark Way,Saint Louis,MO,63144,38.613106,-90.34532,Brentwood Place,,1006,1
456968484,72 Van Mark Way,Saint Louis,MO,63144,38.613106,-90.34532,Brentwood Place,,1122,2
456968484,72 Van Mark Way,Saint Louis,MO,63144,38.613106,-90.34532,Brentwood Place,,1984,3
2077103644,4100 Fox Run Trl,Cincinnati,OH,45255,39.07857,-84.3039,Fox Chase North,,1530,2
443122022,6401 Woods Edge North Dr,Indianapolis,IN,46250,39.911312,-86.05676,Parkside at Castleton Square Apartments and Townhomes,,1055,1
443122022,6401 Woods Edge North Dr,Indianapolis,IN,46250,39.911312,-86.05676,Parkside at Castleton Square Apartments and Townhomes,,1335,2
443122022,6401 Woods Edge North Dr,Indianapolis,IN,46250,39.911312,-86.05676,Parkside at Castleton Square Apartments and Townhomes,,1755,3
2077092362,11110 Lantern Rd,Fishers,IN,46038,39.949097,-86.0146,Pullman Pointe,,1239,1
2077092362,11110 Lantern Rd,Fishers,IN,46038,39.949097,-86.0146,Pullman Pointe,,1774,2
2075418808,1001 Russell Blvd #204,Saint Louis,MO,63104,38.607166,-90.20644,"1001 Russell Blvd, 2 Bed 2 Bath",1085.0,1795,2
455554830,155 Airport Rd #801,Clarksville,TN,37042,36.62198,-87.42379,"155 Airport Rd, 155 Airport 801",1050.0,1295,1
2060875490,3515 Brookstone Dr,Cincinnati,OH,45209,39.156475,-84.4199,Brookstone Village,,1249,1
2060875490,3515 Brookstone Dr,Cincinnati,OH,45209,39.156475,-84.4199,Brookstone Village,,1550,2
2070768492,101 Spade Leaf Blvd,Hendersonville,TN,37075,36.294895,-86.61458,The Grove at Waterford Crossing,,1299,1
2070768492,101 Spade Leaf Blvd,Hendersonville,TN,37075,36.294895,-86.61458,The Grove at Waterford Crossing,,1415,2
2070768492,101 Spade Leaf Blvd,Hendersonville,TN,37075,36.294895,-86.61458,The Grove at Waterford Crossing,,1913,3
450856246,1803 Highway 321 N,Lenoir City,TN,37772,35.83556,-84.28826,The Station at Lenoir City,,1620,1
450856246,1803 Highway 321 N,Lenoir City,TN,37772,35.83556,-84.28826,The Station at Lenoir City,,1750,2
450856246,1803 Highway 321 N,Lenoir City,TN,37772,35.83556,-84.28826,The Station at Lenoir City,,2250,3
458189770,1440 Island Park Dr,Memphis,TN,38103,35.180355,-90.055374,Island Park/Harbor Town Square,,1156,1
458189770,1440 Island Park Dr,Memphis,TN,38103,35.180355,-90.055374,Island Park/Harbor Town Square,,1356,2
2056260936,3810 Gallatin Pike,Nashville,TN,37216,36.21528,-86.7293,Studio 79,,1199,0
2087882205,865 Bellevue Rd,Nashville,TN,37221,36.07404,-86.94297,865 Bellevue,,1334,1
2087882205,865 Bellevue Rd,Nashville,TN,37221,36.07404,-86.94297,865 Bellevue,,1423,2
2087882205,865 Bellevue Rd,Nashville,TN,37221,36.07404,-86.94297,865 Bellevue,,1876,3
2093676601,135 Westfield Ct,Clarksville,TN,37040,36.59906,-87.289276,Waterford Landings,,1005,1
2093676601,135 Westfield Ct,Clarksville,TN,37040,36.59906,-87.289276,Waterford Landings,,1305,2
2093676601,135 Westfield Ct,Clarksville,TN,37040,36.59906,-87.289276,Waterford Landings,,1405,3
2066745201,4 Riverview Dr W,Memphis,TN,38103,35.130093,-90.06484,South Bluffs Apartments,,1390,1
2066745201,4 Riverview Dr W,Memphis,TN,38103,35.130093,-90.06484,South Bluffs Apartments,,1650,2
443796641,2150 Echo Dr,Sidney,OH,45365,40.231224,-84.013596,The Mills,,1299,1
443796641,2150 Echo Dr,Sidney,OH,45365,40.231224,-84.013596,The Mills,,1440,2
443796641,2150 Echo Dr,Sidney,OH,45365,40.231224,-84.013596,The Mills,,2049,3
458476244,146 Autumn Towne Way,Murfreesboro,TN,37128,35.842606,-86.4494,Autumn Towne Senior Apartments,,1670,1
458476244,146 Autumn Towne Way,Murfreesboro,TN,37128,35.842606,-86.4494,Autumn Towne Senior Apartments,,2135,2
443419100,6567 Nashville Rd #2B-2BA-1200SQFT,Bowling Green,KY,42101,36.918713,-86.50599,"The Nash, 2 Bed 2 Bath",1200.0,1200,2
452107178,13791 Old Oak Dr,Fishers,IN,46038,39.989105,-86.00164,Woods of Britton,,1300,1
452107178,13791 Old Oak Dr,Fishers,IN,46038,39.989105,-86.00164,Woods of Britton,,1500,2
452107178,13791 Old Oak Dr,Fishers,IN,46038,39.989105,-86.00164,Woods of Britton,,1680,3
2085463892,2498 Aristocracy Cir,Lexington,KY,40509,38.026066,-84.426056,Hamburg Farms,,1620,2
458678989,4422 Nicklaus Dr,Champaign,IL,61822,40.0764,-88.31739,The Legends Apartments & Homes,,1345,1
458678989,4422 Nicklaus Dr,Champaign,IL,61822,40.0764,-88.31739,The Legends Apartments & Homes,,1580,2
458678989,4422 Nicklaus Dr,Champaign,IL,61822,40.0764,-88.31739,The Legends Apartments & Homes,,1860,3
2078087528,520 Windview Way,Knoxville,TN,37919,35.920967,-84.03102,Grove at Deane Hill,,1379,1
2078087528,520 Windview Way,Knoxville,TN,37919,35.920967,-84.03102,Grove at Deane Hill,,1559,2
2078087528,520 Windview Way,Knoxville,TN,37919,35.920967,-84.03102,Grove at Deane Hill,,1799,3
2058106642,4955 Red Horizon Blvd,Indianapolis,IN,46221,39.694817,-86.248215,Horizons Apartments,,925,1
2058106642,4955 Red Horizon Blvd,Indianapolis,IN,46221,39.694817,-86.248215,Horizons Apartments,,1055,2
2058106642,4955 Red Horizon Blvd,Indianapolis,IN,46221,39.694817,-86.248215,Horizons Apartments,,1275,3
454260950,9920 State Route 262,Dillsboro,IN,47018,39.01525,-85.04407,Dillsboro Townhomes,,1200,1
454260950,9920 State Route 262,Dillsboro,IN,47018,39.01525,-85.04407,Dillsboro Townhomes,,1500,2
2056443379,40 Hathaway Ln,Lebanon,TN,37087,36.227345,-86.357346,Hathaway at Lebanon,,1359,1
2056443379,40 Hathaway Ln,Lebanon,TN,37087,36.227345,-86.357346,Hathaway at Lebanon,,1579,2
2083894382,3920 Puckett Creek Xing,Murfreesboro,TN,37128,35.86423,-86.46646,Fortress Grove,,1270,1
2083894382,3920 Puckett Creek Xing,Murfreesboro,TN,37128,35.86423,-86.46646,Fortress Grove,,1410,2
2083894382,3920 Puckett Creek Xing,Murfreesboro,TN,37128,35.86423,-86.46646,Fortress Grove,,1860,3
457080353,1570 Spinnaker Way,Dayton,OH,45458,39.623413,-84.20477,Spinnaker Cove Apartments,,1250,1
457080353,1570 Spinnaker Way,Dayton,OH,45458,39.623413,-84.20477,Spinnaker Cove Apartments,,1500,2
2091078370,14531 Old Nashville Hwy,Smyrna,TN,37167,35.989326,-86.55363,Ashton Creek Farms,,1395,1
2091078370,14531 Old Nashville Hwy,Smyrna,TN,37167,35.989326,-86.55363,Ashton Creek Farms,,1481,2
2091078370,14531 Old Nashville Hwy,Smyrna,TN,37167,35.989326,-86.55363,Ashton Creek Farms,,1748,3
442258129,1854 Century Way,Indianapolis,IN,46260,39.903297,-86.19303,The Jameson,,1059,1
442258129,1854 Century Way,Indianapolis,IN,46260,39.903297,-86.19303,The Jameson,,1271,2
452280054,7940 N Shadeland Ave #4031,Indianapolis,IN,46250,39.899033,-86.047745,"Indianapolis - Castleton, Plan A",300.0,1919,0
458686481,3944 Camberlee Way,Fairborn,OH,45324,39.778557,-84.077,Windsor Place Apartments,,1499,2
2057301632,615 Tiny Town Rd,Clarksville,TN,37042,36.632965,-87.41324,ARTE Luxury Townhomes,,1400,2
2077800077,536 Shelby Grove Dr,Cordova,TN,38018,35.138405,-89.8019,Park Place at Shelby Farms,,1206,1
2077800077,536 Shelby Grove Dr,Cordova,TN,38018,35.138405,-89.8019,Park Place at Shelby Farms,,1367,2
2077800077,536 Shelby Grove Dr,Cordova,TN,38018,35.138405,-89.8019,Park Place at Shelby Farms,,1748,3
458692739,7247 Vista Cir,Indianapolis,IN,46217,39.660503,-86.199875,Southern Dunes,,1315,1
458692739,7247 Vista Cir,Indianapolis,IN,46217,39.660503,-86.199875,Southern Dunes,,1538,2
458692739,7247 Vista Cir,Indianapolis,IN,46217,39.660503,-86.199875,Southern Dunes,,1788,3
2071679238,100 Broadridge Ln,Saint Peters,MO,63376,38.75242,-90.56365,Sun River Village,,1227,1
2071679238,100 Broadridge Ln,Saint Peters,MO,63376,38.75242,-90.56365,Sun River Village,,1582,2
458557579,9231 Hunters Creek Dr #9239A,Cincinnati,OH,45242,39.226784,-84.38932,"Hunter's Creek Apartments, 2 Bedroom, 2 Bath",1015.0,1560,2
456335539,608 E University Ave,Champaign,IL,61820,40.116653,-88.22973,Latitude | Student Housing,,1539,1
456335539,608 E University Ave,Champaign,IL,61820,40.116653,-88.22973,Latitude | Student Housing,,1099,2
456335539,608 E University Ave,Champaign,IL,61820,40.116653,-88.22973,Latitude | Student Housing,,959,4
452801168,2919 Elite Ln,West Lafayette,IN,47906,40.459934,-86.96033,WestRidge Flats,,1395,1
452801168,2919 Elite Ln,West Lafayette,IN,47906,40.459934,-86.96033,WestRidge Flats,,1200,2
452801168,2919 Elite Ln,West Lafayette,IN,47906,40.459934,-86.96033,WestRidge Flats,,1855,3
458656262,299 Harris Ln,Gallatin,TN,37066,36.37362,-86.497185,Gallatin Commons,,1254,1
458656262,299 Harris Ln,Gallatin,TN,37066,36.37362,-86.497185,Gallatin Commons,,1498,2
458656262,299 Harris Ln,Gallatin,TN,37066,36.37362,-86.497185,Gallatin Commons,,1986,3
456082489,10600 Castlepointe Way,Knoxville,TN,37932,35.91767,-84.14404,The Retreat at Knoxville,,1940,2
456082489,10600 Castlepointe Way,Knoxville,TN,37932,35.91767,-84.14404,The Retreat at Knoxville,,2145,3
2080193831,11723 Watermark Way,Fishers,IN,46037,39.95891,-85.993454,Reveal on Cumberland Apartments,,1294,1
2080193831,11723 Watermark Way,Fishers,IN,46037,39.95891,-85.993454,Reveal on Cumberland Apartments,,1734,2
2080193831,11723 Watermark Way,Fishers,IN,46037,39.95891,-85.993454,Reveal on Cumberland Apartments,,2070,3
458608231,4637 Wyndtree Dr,West Chester,OH,45069,39.350685,-84.46777,Lakefront at West Chester,,1550,2
458608231,4637 Wyndtree Dr,West Chester,OH,45069,39.350685,-84.46777,Lakefront at West Chester,,1840,3
2052861942,4503 Legends Dr,Champaign,IL,61822,40.070686,-88.31755,The Landing at Legends,,1774,1
2052861942,4503 Legends Dr,Champaign,IL,61822,40.070686,-88.31755,The Landing at Legends,,2079,2
458172759,301 E Walnut St #B006,Dickson,TN,37055,36.07263,-87.38762,"Walnut Street Apartments, 1 Bdr",600.0,920,1
2055292048,10 Commons Dr,Milford,OH,45150,39.189198,-84.25262,Millcroft Apartments,,1405,1
2055292048,10 Commons Dr,Milford,OH,45150,39.189198,-84.25262,Millcroft Apartments,,1285,2
458684758,5182 Golf Ridge Ln,Saint Louis,MO,63128,38.484917,-90.38732,Southmoor,,1235,1
458684758,5182 Golf Ridge Ln,Saint Louis,MO,63128,38.484917,-90.38732,Southmoor,,1400,2
442234615,1835 Union Ave,Memphis,TN,38104,35.134792,-90.000496,The Citizen Apartments,,1427,0
442234615,1835 Union Ave,Memphis,TN,38104,35.134792,-90.000496,The Citizen Apartments,,1407,1
442234615,1835 Union Ave,Memphis,TN,38104,35.134792,-90.000496,The Citizen Apartments,,1945,2
447237842,4135 Brookdale Ln,Dayton,OH,45440,39.65913,-84.09354,Waterford at Sugarcreek,,1355,1
447237842,4135 Brookdale Ln,Dayton,OH,45440,39.65913,-84.09354,Waterford at Sugarcreek,,1745,2
447237842,4135 Brookdale Ln,Dayton,OH,45440,39.65913,-84.09354,Waterford at Sugarcreek,,2315,3
2057808876,1000 Infinity Dr,Maryville,TN,37801,35.74242,-84.01457,Cottages Cades Cove,,1597,1
2057808876,1000 Infinity Dr,Maryville,TN,37801,35.74242,-84.01457,Cottages Cades Cove,,1759,2
2057808876,1000 Infinity Dr,Maryville,TN,37801,35.74242,-84.01457,Cottages Cades Cove,,2190,3
458157587,2307 Union Pointe Ln,Knoxville,TN,37932,35.941338,-84.1701,Windermere Trails,,2695,4
2080772368,6101 Grand Central Ave,Wentzville,MO,63385,38.808594,-90.8616,Grand Central at the Junction,,1334,1
2080772368,6101 Grand Central Ave,Wentzville,MO,63385,38.808594,-90.8616,Grand Central at the Junction,,1633,2
457391931,800 N McKnight Rd,Saint Louis,MO,63132,38.663727,-90.35686,The Square on McKnight,,1495,2
458609488,1930 Ashley Way,Westfield,IN,46074,40.03304,-86.12607,Ashley Place Apartments,,1005,1
458609488,1930 Ashley Way,Westfield,IN,46074,40.03304,-86.12607,Ashley Place Apartments,,1443,2
433270551,2550 Pillow Dr,Columbia,TN,38401,35.59289,-87.05676,The Farm at Golston Hill Collection,,1207,1
433270551,2550 Pillow Dr,Columbia,TN,38401,35.59289,-87.05676,The Farm at Golston Hill Collection,,1376,2
433270551,2550 Pillow Dr,Columbia,TN,38401,35.59289,-87.05676,The Farm at Golston Hill Collection,,1722,3
455892431,5810 Sebring Dr,Indianapolis,IN,46254,39.8587,-86.239685,The George Apartment Homes,,949,1
455892431,5810 Sebring Dr,Indianapolis,IN,46254,39.8587,-86.239685,The George Apartment Homes,,1149,2
450402070,1853 Madison St,Clarksville,TN,37043,36.516026,-87.30667,1853 Madison,,1525,2
450402070,1853 Madison St,Clarksville,TN,37043,36.516026,-87.30667,1853 Madison,,2100,4
2087182203,7204 Churchill Park Dr,Louisville,KY,40220,38.21438,-85.625114,Enclave at Breckenridge,,999,1
2087182203,7204 Churchill Park Dr,Louisville,KY,40220,38.21438,-85.625114,Enclave at Breckenridge,,1175,2
2087182203,7204 Churchill Park Dr,Louisville,KY,40220,38.21438,-85.625114,Enclave at Breckenridge,,1535,3
339966375,8380 Whipporwill Dr,Indianapolis,IN,46256,39.908848,-86.038795,Waterside at Castleton,,1085,1
339966375,8380 Whipporwill Dr,Indianapolis,IN,46256,39.908848,-86.038795,Waterside at Castleton,,1199,2
458591732,600 Park Commons Ct,Valley Park,MO,63088,38.561577,-90.483246,Park Commons,,1370,1
458591732,600 Park Commons Ct,Valley Park,MO,63088,38.561577,-90.483246,Park Commons,,1410,2
458713800,121 Brentwood Sq,Nashville,TN,37211,36.04178,-86.742,Brentwood Square Condominiums,,1750,2
458713800,121 Brentwood Sq,Nashville,TN,37211,36.04178,-86.742,Brentwood Square Condominiums,,2195,3
453290759,6319 Charlotte Pike,Nashville,TN,37209,36.144253,-86.87057,Park West at Hillwood,,1209,1
453290759,6319 Charlotte Pike,Nashville,TN,37209,36.144253,-86.87057,Park West at Hillwood,,1399,2
457837021,2325 Zermatt Ave,Nashville,TN,37211,36.04134,-86.72212,The Lofts at Rose Monte Townhomes,,1799,2
458689039,1801 Walt Whitman Dr,Greenfield,IN,46140,39.80899,-85.932465,Whitman Villas,,1900,2
458689039,1801 Walt Whitman Dr,Greenfield,IN,46140,39.80899,-85.932465,Whitman Villas,,2400,3
